Time,LD_634/P1,LD_634/P2,LD_634/P3,LD_671/P1,LD_671/P2,LD_671/P3,LD_675/P1,LD_675/P2,LD_675/P3,LD_632/P1,LD_632/P2,LD_632/P3,LD_645/P1,LD_646/P1,LD_652/P1,LD_692/P1,LD_611/P1,LD_634/Q1,LD_634/Q2,LD_634/Q3,LD_671/Q1,LD_671/Q2,LD_671/Q3,LD_675/Q1,LD_675/Q2,LD_675/Q3,LD_632/Q1,LD_632/Q2,LD_632/Q3,LD_645/Q1,LD_646/Q1,LD_652/Q1,LD_692/Q1,LD_611/Q1
1241,163.44,122.58,122.58,322.86,322.86,322.86,495.43,69.462,296.24,17.366,67.419,119.52,142.56,234.95,130.75,142.56,173.66,112.37,91.935,91.935,184.49,184.49,184.49,194.09,61.29,216.56,10.215,38.817,69.462,104.83,134.84,87.849,126.63,81.72
1242,162.93,122.2,122.2,304.57,304.57,304.57,493.87,69.244,295.31,17.311,67.207,119.14,134.48,234.21,130.34,134.48,173.11,112.01,91.646,91.646,174.04,174.04,174.04,193.48,61.098,215.88,10.183,38.695,69.244,98.886,134.41,87.573,119.45,81.464
1243,162.99,122.24,122.24,229.51,229.51,229.51,494.05,69.269,295.41,17.317,67.231,119.18,101.34,234.29,130.39,101.34,173.17,112.05,91.679,91.679,131.15,131.15,131.15,193.54,61.119,215.96,10.187,38.709,69.269,74.515,134.46,87.604,90.014,81.493
1244,163.48,122.61,122.61,173.86,173.86,173.86,495.55,69.479,296.31,17.37,67.436,119.55,76.769,235,130.78,76.769,173.7,112.39,91.958,91.958,99.348,99.348,99.348,194.13,61.305,216.61,10.218,38.827,69.479,56.448,134.87,87.871,68.189,81.74
1245,163.98,122.98,122.98,177.53,177.53,177.53,497.05,69.69,297.21,17.422,67.64,119.91,78.389,235.71,131.18,78.389,174.22,112.73,92.236,92.236,101.44,101.44,101.44,194.72,61.491,217.27,10.248,38.944,69.69,57.639,135.28,88.137,69.628,81.988
1246,164.47,123.35,123.35,214.87,214.87,214.87,498.55,69.9,298.1,17.475,67.844,120.27,94.877,236.43,131.58,94.877,174.75,113.07,92.515,92.515,122.78,122.78,122.78,195.31,61.677,217.92,10.279,39.062,69.9,69.763,135.69,88.403,84.273,82.235
1247,164.97,123.72,123.72,216.41,216.41,216.41,500.05,70.111,299,17.528,68.049,120.63,95.559,237.14,131.97,95.559,175.28,113.41,92.793,92.793,123.66,123.66,123.66,195.9,61.862,218.58,10.31,39.179,70.111,70.264,136.1,88.669,84.879,82.483
1248,166.66,125,125,216.96,216.96,216.96,505.2,70.832,302.08,17.708,68.749,121.87,95.802,239.58,133.33,95.802,177.08,114.58,93.748,93.748,123.98,123.98,123.98,197.91,62.499,220.83,10.416,39.583,70.832,70.442,137.5,89.582,85.095,83.332
1249,164.69,123.52,123.52,261.56,261.56,261.56,499.23,69.995,298.51,17.499,67.936,120.43,115.49,236.75,131.75,115.49,174.99,113.23,92.64,92.64,149.46,149.46,149.46,195.57,61.76,218.22,10.293,39.115,69.995,84.921,135.87,88.523,102.58,82.347
1250,165.14,123.86,123.86,266.11,266.11,266.11,500.59,70.186,299.32,17.547,68.122,120.76,117.5,237.39,132.12,117.5,175.47,113.54,92.894,92.894,152.06,152.06,152.06,196.11,61.929,218.82,10.322,39.222,70.186,86.399,136.24,88.765,104.37,82.572
1251,165.59,124.2,124.2,266.38,266.38,266.38,501.96,70.378,300.14,17.594,68.308,121.09,117.62,238.04,132.48,117.62,175.94,113.85,93.147,93.147,152.22,152.22,152.22,196.64,62.098,219.41,10.35,39.329,70.378,86.488,136.62,89.007,104.48,82.797
1252,166.04,124.53,124.53,325.09,325.09,325.09,503.32,70.569,300.96,17.642,68.493,121.42,143.54,238.69,132.84,143.54,176.42,114.16,93.4,93.4,185.76,185.76,185.76,197.18,62.267,220.01,10.378,39.436,70.569,105.55,136.99,89.249,127.5,83.022
1253,166.5,124.87,124.87,340.69,340.69,340.69,504.69,70.76,301.77,17.69,68.679,121.75,150.44,239.34,133.2,150.44,176.9,114.47,93.654,93.654,194.68,194.68,194.68,197.71,62.436,220.61,10.406,39.543,70.76,110.61,137.36,89.491,133.62,83.248
1254,166.95,125.21,125.21,339.44,339.44,339.44,506.05,70.952,302.59,17.738,68.865,122.08,149.88,239.98,133.56,149.88,177.38,114.78,93.907,93.907,193.97,193.97,193.97,198.25,62.605,221.2,10.434,39.65,70.952,110.21,137.73,89.733,133.13,83.473
1255,165.79,124.34,124.34,334.82,334.82,334.82,502.56,70.462,300.5,17.615,68.389,121.24,147.84,238.33,132.63,147.84,176.15,113.98,93.258,93.258,191.33,191.33,191.33,196.88,62.172,219.67,10.362,39.376,70.462,108.71,136.78,89.113,131.32,82.896
1256,164.41,123.31,123.31,278.63,278.63,278.63,498.37,69.875,298,17.469,67.82,120.23,123.03,236.34,131.53,123.03,174.69,113.03,92.481,92.481,159.22,159.22,159.22,195.24,61.654,217.85,10.276,39.048,69.875,90.465,135.64,88.371,109.28,82.206
1257,164.02,123.02,123.02,241.42,241.42,241.42,497.2,69.71,297.29,17.428,67.66,119.94,106.6,235.78,131.22,106.6,174.28,112.77,92.263,92.263,137.95,137.95,137.95,194.78,61.509,217.33,10.251,38.956,69.71,78.382,135.32,88.163,94.686,82.012
1258,163.64,122.73,122.73,241.64,241.64,241.64,496.02,69.546,296.59,17.386,67.5,119.66,106.7,235.23,130.91,106.7,173.86,112.5,92.046,92.046,138.08,138.08,138.08,194.32,61.364,216.82,10.227,38.864,69.546,78.455,135,87.955,94.773,81.818
1259,163.25,122.44,122.44,241.23,241.23,241.23,494.85,69.381,295.89,17.345,67.34,119.38,106.52,234.67,130.6,106.52,173.45,112.23,91.828,91.828,137.85,137.85,137.85,193.86,61.218,216.31,10.203,38.772,69.381,78.323,134.68,87.746,94.614,81.625
1260,162.86,122.15,122.15,195.52,195.52,195.52,493.67,69.216,295.19,17.304,67.18,119.09,86.335,234.11,130.29,86.335,173.04,111.97,91.61,91.61,111.73,111.73,111.73,193.4,61.073,215.79,10.179,38.68,69.216,63.482,134.36,87.538,76.686,81.431
1261,162.47,121.86,121.86,179.97,179.97,179.97,492.5,69.052,294.48,17.263,67.021,118.81,79.466,233.56,129.98,79.466,172.63,111.7,91.392,91.392,102.84,102.84,102.84,192.94,60.928,215.28,10.155,38.588,69.052,58.431,134.04,87.33,70.585,81.237
1262,160.08,120.06,120.06,171.63,171.63,171.63,485.23,68.032,290.14,17.008,66.031,117.06,75.784,230.11,128.06,75.784,170.08,110.05,90.043,90.043,98.074,98.074,98.074,190.09,60.029,212.1,10.005,38.018,68.032,55.724,132.06,86.041,67.314,80.038
1263,161.87,121.4,121.4,194.03,194.03,194.03,490.66,68.794,293.38,17.198,66.77,118.37,85.676,232.68,129.49,85.676,171.98,111.28,91.05,91.05,110.87,110.87,110.87,192.22,60.7,214.47,10.117,38.443,68.794,62.997,133.54,87.004,76.1,80.934
1264,161.51,121.13,121.13,193.73,193.73,193.73,489.57,68.641,292.73,17.16,66.622,118.1,85.542,232.17,129.21,85.542,171.6,111.04,90.848,90.848,110.7,110.7,110.7,191.79,60.565,214,10.094,38.358,68.641,62.898,133.24,86.81,75.981,80.754
1265,161.15,120.86,120.86,199,199,199,488.48,68.488,292.08,17.122,66.473,117.84,87.871,231.65,128.92,87.871,171.22,110.79,90.645,90.645,113.71,113.71,113.71,191.36,60.43,213.52,10.072,38.272,68.488,64.611,132.95,86.617,78.05,80.574
1266,160.79,120.59,120.59,205.91,205.91,205.91,487.39,68.335,291.43,17.084,66.325,117.58,90.923,231.13,128.63,90.923,170.84,110.54,90.443,90.443,117.67,117.67,117.67,190.93,60.295,213.04,10.049,38.187,68.335,66.855,132.65,86.423,80.761,80.394
1267,160.43,120.32,120.32,207.48,207.48,207.48,486.3,68.182,290.77,17.045,66.176,117.31,91.615,230.61,128.34,91.615,170.45,110.29,90.24,90.24,118.56,118.56,118.56,190.51,60.16,212.57,10.027,38.102,68.182,67.364,132.35,86.23,81.376,80.214
1268,160.07,120.05,120.05,217.4,217.4,217.4,485.2,68.029,290.12,17.007,66.028,117.05,95.996,230.1,128.05,95.996,170.07,110.05,90.038,90.038,124.23,124.23,124.23,190.08,60.025,212.09,10.004,38.016,68.029,70.585,132.06,86.036,85.267,80.034
1269,159.01,119.26,119.26,246.63,246.63,246.63,482.01,67.581,288.21,16.895,65.593,116.28,108.9,228.58,127.21,108.9,168.95,109.32,89.445,89.445,140.93,140.93,140.93,188.83,59.63,210.69,9.9384,37.766,67.581,80.075,131.19,85.47,96.73,79.507
1270,157.24,117.93,117.93,292.6,292.6,292.6,476.63,66.826,284.99,16.706,64.86,114.98,129.2,226.03,125.79,129.2,167.06,108.1,88.446,88.446,167.2,167.2,167.2,186.72,58.964,208.34,9.8273,37.344,66.826,95,129.72,84.515,114.76,78.619
1271,157.72,118.29,118.29,288.44,288.44,288.44,478.09,67.032,285.87,16.758,65.06,115.33,127.36,226.73,126.18,127.36,167.58,108.43,88.719,88.719,164.82,164.82,164.82,187.29,59.146,208.98,9.8576,37.459,67.032,93.648,130.12,84.775,113.13,78.861
1272,158.21,118.65,118.65,287.18,287.18,287.18,479.56,67.238,286.75,16.809,65.26,115.69,126.81,227.42,126.57,126.81,168.09,108.77,88.991,88.991,164.1,164.1,164.1,187.87,59.327,209.62,9.8879,37.574,67.238,93.24,130.52,85.036,112.63,79.103
1273,158.69,119.02,119.02,286.82,286.82,286.82,481.03,67.444,287.63,16.861,65.46,116.04,126.65,228.12,126.95,126.65,168.61,109.1,89.264,89.264,163.9,163.9,163.9,188.45,59.509,210.27,9.9182,37.689,67.444,93.122,130.92,85.296,112.49,79.346
1274,159.18,119.38,119.38,285.14,285.14,285.14,482.5,67.65,288.51,16.912,65.66,116.4,125.91,228.81,127.34,125.91,169.12,109.43,89.536,89.536,162.94,162.94,162.94,189.02,59.691,210.91,9.9485,37.804,67.65,92.58,131.32,85.557,111.84,79.588
1275,158.09,118.56,118.56,286.48,286.48,286.48,479.2,67.187,286.53,16.797,65.211,115.6,126.5,227.25,126.47,126.5,167.97,108.68,88.924,88.924,163.7,163.7,163.7,187.73,59.282,209.46,9.8804,37.546,67.187,93.013,130.42,84.972,112.36,79.043
1276,157.49,118.12,118.12,287.95,287.95,287.95,477.4,66.934,285.45,16.734,64.965,115.17,127.15,226.39,125.99,127.15,167.34,108.28,88.589,88.589,164.55,164.55,164.55,187.02,59.06,208.68,9.8433,37.404,66.934,93.492,129.93,84.652,112.94,78.746
1277,157.28,117.96,117.96,241.47,241.47,241.47,476.74,66.842,285.06,16.711,64.876,115.01,106.62,226.08,125.82,106.62,167.11,108.13,88.467,88.467,137.98,137.98,137.98,186.76,58.978,208.39,9.8297,37.353,66.842,78.399,129.75,84.536,94.706,78.638
1278,155.47,116.6,116.6,223.63,223.63,223.63,471.28,66.076,281.79,16.519,64.132,113.69,98.746,223.49,124.38,98.746,165.19,106.89,87.453,87.453,127.79,127.79,127.79,184.62,58.302,206,9.717,36.925,66.076,72.607,128.26,83.566,87.709,77.736
1279,154.15,115.61,115.61,167.49,167.49,167.49,467.28,65.515,279.4,16.379,63.588,112.72,73.956,221.6,123.32,73.956,163.79,105.98,86.711,86.711,95.707,95.707,95.707,183.06,57.807,204.25,9.6346,36.611,65.515,54.379,127.18,82.857,65.69,77.077
1280,155.17,116.38,116.38,166.77,166.77,166.77,470.35,65.947,281.24,16.487,64.007,113.47,73.639,223.05,124.13,73.639,164.87,106.68,87.282,87.282,95.298,95.298,95.298,184.26,58.188,205.6,9.698,36.853,65.947,54.146,128.01,83.403,65.409,77.584
1281,156.18,117.14,117.14,168.87,168.87,168.87,473.43,66.378,283.08,16.595,64.426,114.21,74.565,224.51,124.95,74.565,165.95,107.38,87.853,87.853,96.496,96.496,96.496,185.47,58.569,206.94,9.7615,37.094,66.378,54.828,128.85,83.949,66.232,78.092
1282,155.91,116.93,116.93,160.93,160.93,160.93,472.61,66.262,282.59,16.566,64.313,114.01,71.058,224.12,124.73,71.058,165.66,107.19,87.7,87.7,91.957,91.957,91.957,185.14,58.467,206.58,9.7444,37.029,66.262,52.249,128.63,83.802,63.116,77.956
1283,154.99,116.25,116.25,160.84,160.84,160.84,469.83,65.873,280.93,16.468,63.935,113.34,71.019,222.8,124,71.019,164.68,106.56,87.185,87.185,91.906,91.906,91.906,184.06,58.123,205.37,9.6872,36.811,65.873,52.22,127.87,83.31,63.081,77.497
1284,154.08,115.56,115.56,160.28,160.28,160.28,467.05,65.483,279.27,16.371,63.557,112.67,70.774,221.49,123.26,70.774,163.71,105.93,86.669,86.669,91.59,91.59,91.59,182.97,57.779,204.15,9.6299,36.594,65.483,52.04,127.11,82.817,62.864,77.039
1285,154.66,115.99,115.99,160.44,160.44,160.44,468.81,65.73,280.32,16.433,63.797,113.1,70.844,222.32,123.73,70.844,164.33,106.33,86.996,86.996,91.68,91.68,91.68,183.66,57.997,204.92,9.6662,36.732,65.73,52.091,127.59,83.13,62.926,77.33
1286,155.7,116.77,116.77,163.8,163.8,163.8,471.96,66.172,282.2,16.543,64.225,113.85,72.327,223.82,124.56,72.327,165.43,107.04,87.58,87.58,93.6,93.6,93.6,184.89,58.387,206.3,9.7311,36.978,66.172,53.182,128.45,83.688,64.243,77.849
1287,156.34,117.26,117.26,164.99,164.99,164.99,473.91,66.445,283.37,16.611,64.491,114.32,72.852,224.74,125.07,72.852,166.11,107.48,87.942,87.942,94.279,94.279,94.279,185.65,58.628,207.15,9.7713,37.131,66.445,53.568,128.98,84.033,64.71,78.17
1288,154.75,116.06,116.06,167.38,167.38,167.38,469.08,65.767,280.48,16.442,63.833,113.16,73.907,222.45,123.8,73.907,164.42,106.39,87.045,87.045,95.644,95.644,95.644,183.76,58.03,205.04,9.6717,36.752,65.767,54.343,127.67,83.176,65.647,77.373
1289,153.94,115.46,115.46,167.2,167.2,167.2,466.64,65.427,279.02,16.357,63.502,112.57,73.83,221.3,123.16,73.83,163.57,105.84,86.594,86.594,95.544,95.544,95.544,182.81,57.729,203.98,9.6215,36.562,65.427,54.286,127,82.745,65.578,76.972
1290,153.48,115.11,115.11,167.59,167.59,167.59,465.24,65.23,278.19,16.307,63.311,112.23,74.001,220.63,122.79,74.001,163.07,105.52,86.334,86.334,95.766,95.766,95.766,182.26,57.556,203.36,9.5926,36.452,65.23,54.413,126.62,82.496,65.73,76.741
1291,153.02,114.76,114.76,225.51,225.51,225.51,463.84,65.033,277.35,16.258,63.12,111.9,99.576,219.96,122.42,99.576,162.58,105.2,86.073,86.073,128.86,128.86,128.86,181.71,57.382,202.75,9.5637,36.342,65.033,73.218,126.24,82.248,88.447,76.509
1292,152.56,114.42,114.42,241.13,241.13,241.13,462.44,64.836,276.51,16.209,62.929,111.56,106.47,219.3,122.04,106.47,162.09,104.88,85.813,85.813,137.79,137.79,137.79,181.16,57.208,202.14,9.5347,36.232,64.836,78.289,125.86,81.999,94.573,76.278
1293,152.09,114.07,114.07,240.69,240.69,240.69,461.03,64.639,275.67,16.16,62.738,111.22,106.28,218.63,121.67,106.28,161.6,104.56,85.552,85.552,137.54,137.54,137.54,180.61,57.035,201.52,9.5058,36.122,64.639,78.146,125.48,81.75,94.401,76.046
1294,152.06,114.05,114.05,240.83,240.83,240.83,460.94,64.627,275.62,16.157,62.726,111.2,106.34,218.59,121.65,106.34,161.57,104.54,85.536,85.536,137.62,137.62,137.62,180.58,57.024,201.48,9.504,36.115,64.627,78.191,125.45,81.734,94.455,76.032
1295,152.9,114.68,114.68,243.6,243.6,243.6,463.49,64.984,277.14,16.246,63.073,111.81,107.56,219.8,122.32,107.56,162.46,105.12,86.008,86.008,139.2,139.2,139.2,181.57,57.339,202.6,9.5564,36.314,64.984,79.091,126.15,82.185,95.542,76.452
1296,153.74,115.31,115.31,243.99,243.99,243.99,466.03,65.34,278.66,16.335,63.419,112.42,107.74,221,122.99,107.74,163.35,105.7,86.48,86.48,139.43,139.43,139.43,182.57,57.653,203.71,9.6089,36.514,65.34,79.219,126.84,82.636,95.696,76.871
1297,151.86,113.9,113.9,244.22,244.22,244.22,460.34,64.543,275.25,16.136,62.644,111.05,107.84,218.31,121.49,107.84,161.36,104.41,85.424,85.424,139.56,139.56,139.56,180.34,56.949,201.22,9.4915,36.068,64.543,79.293,125.29,81.627,95.786,75.932
1298,148.91,111.69,111.69,246.28,246.28,246.28,451.39,63.288,269.91,15.822,61.427,108.89,108.75,214.06,119.13,108.75,158.22,102.38,83.764,83.764,140.73,140.73,140.73,176.83,55.843,197.31,9.3071,35.367,63.288,79.961,122.85,80.041,96.593,74.457
1299,146.81,110.11,110.11,228.61,228.61,228.61,445.02,62.395,266.1,15.599,60.56,107.36,100.94,211.04,117.45,100.94,155.99,100.93,82.581,82.581,130.63,130.63,130.63,174.34,55.054,194.52,9.1757,34.868,62.395,74.223,121.12,78.911,89.661,73.406
1300,147.26,110.44,110.44,220.06,220.06,220.06,446.37,62.584,266.9,15.646,60.743,107.68,97.169,211.68,117.8,97.169,156.46,101.24,82.831,82.831,125.75,125.75,125.75,174.87,55.221,195.11,9.2035,34.973,62.584,71.448,121.49,79.15,86.309,73.628
1301,147.7,110.78,110.78,222.23,222.23,222.23,447.72,62.773,267.71,15.693,60.927,108.01,98.125,212.32,118.16,98.125,156.93,101.54,83.082,83.082,126.99,126.99,126.99,175.39,55.388,195.7,9.2313,35.079,62.773,72.151,121.85,79.389,87.158,73.85
1302,148.15,111.11,111.11,213.88,213.88,213.88,449.07,62.962,268.51,15.74,61.11,108.33,94.441,212.96,118.52,94.441,157.4,101.85,83.332,83.332,122.22,122.22,122.22,175.92,55.555,196.29,9.2591,35.185,62.962,69.442,122.22,79.628,83.885,74.073
1303,148.59,111.44,111.44,213.89,213.89,213.89,450.42,63.151,269.32,15.788,61.294,108.66,94.445,213.6,118.87,94.445,157.88,102.16,83.582,83.582,122.22,122.22,122.22,176.45,55.722,196.88,9.2869,35.29,63.151,69.445,122.59,79.868,83.89,74.295
1304,149.04,111.78,111.78,213.13,213.13,213.13,451.76,63.34,270.13,15.835,61.477,108.98,94.108,214.24,119.23,94.108,158.35,102.46,83.833,83.833,121.79,121.79,121.79,176.98,55.888,197.47,9.3147,35.396,63.34,69.197,122.95,80.107,83.59,74.518
1305,149.45,112.09,112.09,211.19,211.19,211.19,453.01,63.515,270.87,15.879,61.647,109.28,93.255,214.83,119.56,93.255,158.79,102.75,84.064,84.064,120.68,120.68,120.68,177.47,56.043,198.02,9.3405,35.494,63.515,68.57,123.29,80.328,82.832,74.724
1306,147.93,110.95,110.95,206.76,206.76,206.76,448.42,62.872,268.13,15.718,61.023,108.18,91.295,212.65,118.35,91.295,157.18,101.7,83.213,83.213,118.15,118.15,118.15,175.67,55.475,196.01,9.2459,35.134,62.872,67.129,122.05,79.514,81.092,73.967
1307,147.97,110.98,110.98,208.19,208.19,208.19,448.53,62.887,268.2,15.722,61.038,108.2,91.929,212.71,118.38,91.929,157.22,101.73,83.233,83.233,118.97,118.97,118.97,175.71,55.489,196.06,9.2481,35.143,62.887,67.595,122.08,79.534,81.655,73.985
1308,149.19,111.89,111.89,179.66,179.66,179.66,452.24,63.407,270.41,15.852,61.542,109.1,79.328,214.46,119.35,79.328,158.52,102.57,83.921,83.921,102.66,102.66,102.66,177.17,55.947,197.68,9.3245,35.433,63.407,58.33,123.08,80.191,70.462,74.596
1309,148.47,111.35,111.35,158.03,158.03,158.03,450.05,63.1,269.1,15.775,61.245,108.57,69.778,213.43,118.78,69.778,157.75,102.07,83.515,83.515,90.301,90.301,90.301,176.31,55.677,196.72,9.2795,35.262,63.1,51.308,122.49,79.804,61.98,74.236
1310,146.29,109.72,109.72,155.35,155.35,155.35,443.43,62.172,265.15,15.543,60.344,106.97,68.595,210.29,117.03,68.595,155.43,100.57,82.287,82.287,88.769,88.769,88.769,173.72,54.858,193.83,9.143,34.743,62.172,50.437,120.69,78.629,60.928,73.144
1311,145.19,108.9,108.9,155.18,155.18,155.18,440.12,61.707,263.16,15.427,59.893,106.17,68.52,208.72,116.16,68.52,154.27,99.821,81.672,81.672,88.673,88.673,88.673,172.42,54.448,192.38,9.0746,34.484,61.707,50.383,119.79,78.042,60.862,72.597
1312,144.6,108.45,108.45,155.16,155.16,155.16,438.31,61.454,262.08,15.363,59.646,105.74,68.513,207.86,115.68,68.513,153.63,99.41,81.336,81.336,88.664,88.664,88.664,171.71,54.224,191.59,9.0373,34.342,61.454,50.378,119.29,77.721,60.856,72.298
1313,144.29,108.21,108.21,155.53,155.53,155.53,437.37,61.322,261.52,15.33,59.518,105.51,68.674,207.41,115.43,68.674,153.3,99.197,81.161,81.161,88.873,88.873,88.873,171.34,54.107,191.18,9.0179,34.268,61.322,50.496,119.04,77.554,60.999,72.143
1314,143.98,107.98,107.98,155.2,155.2,155.2,436.43,61.19,260.96,15.297,59.39,105.28,68.529,206.96,115.18,68.529,152.97,98.983,80.986,80.986,88.685,88.685,88.685,170.97,53.991,190.77,8.9985,34.194,61.19,50.389,118.78,77.387,60.87,71.988
1315,143.67,107.75,107.75,163.8,163.8,163.8,435.48,61.058,260.39,15.264,59.262,105.06,72.329,206.52,114.93,72.329,152.64,98.77,80.812,80.812,93.603,93.603,93.603,170.6,53.874,190.36,8.9791,34.12,61.058,53.183,118.52,77.22,64.245,71.833
1316,143.35,107.52,107.52,164.81,164.81,164.81,434.54,60.926,259.83,15.231,59.134,104.83,72.772,206.07,114.68,72.772,152.31,98.556,80.637,80.637,94.175,94.175,94.175,170.23,53.758,189.94,8.9597,34.047,60.926,53.509,118.27,77.053,64.638,71.677
1317,143.04,107.28,107.28,163.44,163.44,163.44,433.6,60.794,259.27,15.198,59.006,104.6,72.17,205.63,114.44,72.17,151.98,98.343,80.462,80.462,93.397,93.397,93.397,169.87,53.642,189.53,8.9403,33.973,60.794,53.066,118.01,76.886,64.104,71.522
1318,142.73,107.05,107.05,213.18,213.18,213.18,432.66,60.662,258.7,15.165,58.878,104.37,94.13,205.18,114.19,94.13,151.65,98.129,80.288,80.288,121.82,121.82,121.82,169.5,53.525,189.12,8.9209,33.899,60.662,69.213,117.76,76.719,83.609,71.367
1319,142.42,106.82,106.82,229.76,229.76,229.76,431.72,60.53,258.14,15.132,58.75,104.15,101.45,204.73,113.94,101.45,151.32,97.916,80.113,80.113,131.29,131.29,131.29,169.13,53.409,188.71,8.9015,33.826,60.53,74.598,117.5,76.553,90.114,71.212
1320,142.11,106.58,106.58,229.71,229.71,229.71,430.78,60.398,257.58,15.099,58.622,103.92,101.43,204.29,113.69,101.43,150.99,97.703,79.938,79.938,131.26,131.26,131.26,168.76,53.292,188.3,8.8821,33.752,60.398,74.582,117.24,76.386,90.095,71.056
1321,141.8,106.35,106.35,231.15,231.15,231.15,429.84,60.266,257.02,15.067,58.494,103.69,102.07,203.84,113.44,102.07,150.67,97.489,79.764,79.764,132.09,132.09,132.09,168.39,53.176,187.89,8.8627,33.678,60.266,75.049,116.99,76.219,90.659,70.901
1322,141.49,106.12,106.12,223.55,223.55,223.55,428.9,60.134,256.45,15.034,58.365,103.47,98.708,203.39,113.19,98.708,150.34,97.276,79.589,79.589,127.74,127.74,127.74,168.02,53.059,187.48,8.8432,33.604,60.134,72.58,116.73,76.052,87.676,70.746
1323,141.18,105.89,105.89,223.28,223.28,223.28,427.96,60.002,255.89,15.001,58.237,103.24,98.591,202.95,112.95,98.591,150.01,97.062,79.415,79.415,127.59,127.59,127.59,167.65,52.943,187.07,8.8238,33.531,60.002,72.493,116.47,75.885,87.572,70.591
1324,140.87,105.65,105.65,177.91,177.91,177.91,427.02,59.87,255.33,14.968,58.109,103.01,78.556,202.5,112.7,78.556,149.68,96.849,79.24,79.24,101.66,101.66,101.66,167.28,52.827,186.65,8.8044,33.457,59.87,57.762,116.22,75.718,69.777,70.436
1325,140.56,105.42,105.42,160.67,160.67,160.67,426.07,59.738,254.77,14.935,57.981,102.78,70.943,202.06,112.45,70.943,149.35,96.635,79.065,79.065,91.809,91.809,91.809,166.92,52.71,186.24,8.785,33.383,59.738,52.164,115.96,75.551,63.014,70.28
1326,140.23,105.18,105.18,150.69,150.69,150.69,425.08,59.599,254.17,14.9,57.847,102.55,66.54,201.59,112.19,66.54,149,96.411,78.882,78.882,86.111,86.111,86.111,166.53,52.588,185.81,8.7646,33.306,59.599,48.926,115.69,75.376,59.103,70.117
1327,139.79,104.84,104.84,159.96,159.96,159.96,423.72,59.409,253.36,14.852,57.661,102.22,70.63,200.94,111.83,70.63,148.52,96.102,78.629,78.629,91.404,91.404,91.404,165.99,52.419,185.22,8.7366,33.199,59.409,51.934,115.32,75.134,62.736,69.893
1328,139.34,104.5,104.5,197.99,197.99,197.99,422.36,59.218,252.55,14.804,57.476,101.89,87.423,200.3,111.47,87.423,148.04,95.794,78.377,78.377,113.14,113.14,113.14,165.46,52.251,184.62,8.7085,33.092,59.218,64.282,114.95,74.893,77.652,69.668
1329,138.89,104.17,104.17,201.1,201.1,201.1,421,59.027,251.73,14.757,57.291,101.56,88.796,199.65,111.11,88.796,147.57,95.485,78.124,78.124,114.91,114.91,114.91,164.93,52.083,184.03,8.6804,32.986,59.027,65.291,114.58,74.652,78.872,69.444
1330,138.44,103.83,103.83,206.17,206.17,206.17,419.64,58.836,250.92,14.709,57.106,101.23,91.036,199,110.75,91.036,147.09,95.176,77.871,77.871,117.81,117.81,117.81,164.4,51.914,183.43,8.6524,32.879,58.836,66.939,114.21,74.41,80.862,69.219
1331,137.99,103.49,103.49,204.72,204.72,204.72,418.28,58.645,250.11,14.661,56.921,100.9,90.396,198.36,110.39,90.396,146.61,94.868,77.619,77.619,116.98,116.98,116.98,163.86,51.746,182.84,8.6243,32.772,58.645,66.468,113.84,74.169,80.293,68.995
